store_id,store_internal_id,store_name,ownership_type,address,city,state,zip,country,latitude,longitude,phone,is_open,is_open_24_hours,closing_soon,current_status,hours_status,slug,timezone,distance,is_nearby,has_drive_thru,has_mobile_order,has_oven_warmed_food,has_nitro_cold_brew,has_cafe_seating,has_redeem_rewards,has_outdoor_seating,has_in_store,has_wifi,thu_hours,thu_open,thu_close,fri_hours,fri_open,fri_close,sat_hours,sat_open,sat_close,sun_hours,sun_open,sun_close,mon_hours,mon_open,mon_close,tue_hours,tue_open,tue_close,wed_hours,wed_open,wed_close,mobile_ordering_availability,guest_ordering
8430-27708,15388,Biscayne Blvd & NE 135 St,CO,13503 Biscayne Blvd,North Miami Beach,FL,33181,US,25.90028,-80.15997,+1 305-947-7445,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,biscayne-blvd-ne-135-st-13503-biscayne-blvd-north-miami-beach-fl-331811615,GMT-04:00 America/New_York,12.0932,True,True,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,NOT_READY,True
8278-136430,10570,Sheridan & N 56th Ave,CO,5355 Sheridan St,Hollywood,FL,33021,US,26.03301,-80.19773,+1 954-894-3863,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,sheridan-n-56th-ave-5355-sheridan-st-ste-63-b-hollywood-fl-330213342-u,GMT-04:00 America/New_York,12.4875,True,True,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
49407-266014,1017657,Publix Miami Beach 1382,LS,6876 COLLINS AVE.,Miami Beach,FL,33141,US,25.85326,-80.12098,+1 305-864-7405,False,False,False,Opens Thursday at 7:00 AM,Open today from 7:00 AM - 7:00 PM,publix-miami-beach-1382-6876-collins-ave-miami-beach-fl-33141-us,GMT-04:00 America/New_York,12.6218,True,False,False,False,False,False,False,False,True,False,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,NOT_ELIGIBLE,False
22268-166064,1008760,Biscayne Blvd & NE 121st St,CO,12000 Biscayne Blvd,Miami,FL,33181,US,25.8872,-80.16502,+1 305-893-7941,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,biscayne-blvd-ne-121st-st-12000-biscayne-blvd-miami-fl-331812735-us,GMT-04:00 America/New_York,12.8787,True,True,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
8528-284189,1022555,2309 N Federal Hwy,CO,2309 N Federal Hwy,Fort Lauderdale,FL,33305,US,26.15621,-80.11816,+1 954-564-9775,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,2309-n-federal-hwy-2309-n-federal-hwy-fort-lauderdale-fl-333052538-us,GMT-04:00 America/New_York,13.0485,True,True,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
52769-258704,1021736,Sixty80 Hotel Entrance,LS,6080 COLLINS AVE.,Miami Beach,FL,33140,US,25.84418,-80.12096,+1 786-598-8705,False,False,False,Opens Thursday at 7:00 AM,Open today from 7:00 AM - 7:00 PM,sixty-80-hotel-entrance-6080-collins-ave-miami-beach-fl-33140-us,GMT-04:00 America/New_York,13.1305,True,False,True,True,True,False,True,False,True,False,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,NOT_READY,False
19899-197804,1006385,167th St & NE 2nd Ave,CO,199 NE 167th St,Miami,FL,33162,US,25.92855,-80.19656,+1 305-653-2071,True,False,False,Open until 8:00 PM,Open today from 5:30 AM - 8:00 PM,167th-st-ne-2nd-ave-199-ne-167th-st-miami-fl-331623404-us,GMT-04:00 America/New_York,13.1704,True,True,True,True,False,False,True,False,True,False,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,READY,True
11908-290301,1029581,NE 26th St & NE 16th Ave,CO,1501 NE 26th St,Wilton Manors,FL,33305,US,26.15989,-80.12772,+1 954-566-1304,True,False,False,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,ne-26th-st-ne-16th-ave-1501-ne-26th-st-wilton-manors-fl-333051358-us,GMT-04:00 America/New_York,13.5966,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
3895-108129,10923,Target Fort Lauderdale 1163,LS,3200 N Federal Hwy,Fort Lauderdale,FL,33306,US,26.16816,-80.11505,+1 954-390-7992,False,False,False,Opens Thursday at 7:00 AM,Open today from 7:00 AM - 8:00 PM,target-fort-lauderdale-1163-3200-n-federal-hwy-fort-lauderdale-fl-333061062-us,GMT-04:00 America/New_York,13.637,True,False,False,True,True,False,True,False,True,False,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,NOT_ELIGIBLE,False
64968-294974,1032906,Broward & SW 29th Ave,CO,2890 W Broward Blvd,Fort Lauderdale,FL,33312,US,26.12116,-80.18275,+1 954-902-4171,True,False,False,Open until 8:00 PM,Open today from 5:30 AM - 8:00 PM,broward-sw-29th-ave-2890-w-broward-blvd-ste-a-fort-lauderdale-fl-33312,GMT-04:00 America/New_York,14.0977,True,True,True,True,True,True,True,True,True,True,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,5:30 AM to 8:00 PM,5:30 AM,8:00 PM,READY,True
16973-175144,90219,Commercial & Federal Hwy,CO,4854 N Federal Highway,Fort Lauderdale,FL,33308,US,26.18779,-80.11558,+1 954-689-6646,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,commercial-federal-hwy-4854-n-federal-highway-fort-lauderdale-fl-33308460,GMT-04:00 America/New_York,14.8252,True,True,True,True,True,False,True,False,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,NOT_READY,True
54255-285954,1022921,Holy Cross Hospital Lobby,LS,4725 N. FEDERAL HWY,Fort Lauderdale,FL,33308,US,26.18607,-80.12022,+1 954-908-5395,True,False,False,Open until 4:30 PM,Open today from 6:30 AM - 4:30 PM,holy-cross-hospital-lobby-4725-n-federal-hwy-fort-lauderdale-fl-33308-us,GMT-04:00 America/New_York,14.8637,True,False,True,True,False,False,True,False,True,False,6:30 AM to 4:30 PM,6:30 AM,4:30 PM,6:30 AM to 4:30 PM,6:30 AM,4:30 PM,8:00 AM to 12:00 PM,8:00 AM,12:00 PM,8:00 AM to 12:00 PM,8:00 AM,12:00 PM,6:30 AM to 4:30 PM,6:30 AM,4:30 PM,6:30 AM to 4:30 PM,6:30 AM,4:30 PM,6:30 AM to 4:30 PM,6:30 AM,4:30 PM,READY,False
51877-279252,1024615,Publix Miami Shores 794,LS,9050 BISCAYNE BLVD.,Miami Shores,FL,33138,US,25.85851,-80.18392,+1 305-751-4075,False,False,False,Opens Thursday at 7:00 AM,Open today from 7:00 AM - 7:00 PM,publix-miami-shores-794-9050-biscayne-blvd-miami-shores-fl-33138-us,GMT-04:00 America/New_York,15.0393,True,False,False,True,False,False,False,False,True,False,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,7:00 AM to 7:00 PM,7:00 AM,7:00 PM,NOT_ELIGIBLE,False
21216-183784,1008638,827 Arthur Godfrey Road,CO,827 W 41st St,Miami Beach,FL,33140,US,25.8139,-80.1341,+1 786-566-0341,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,827-arthur-godfrey-road-827-w-41st-st-unit-2-miami-beach-fl-331403304-us,GMT-04:00 America/New_York,15.323,True,False,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
64987-296840,1029196,S. McCall Rd & Oriole Blvd,CO,2901 S McCall Rd,Englewood,FL,34224,US,26.93415,-82.31151,+1 941-770-3087,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,s-mc-call-rd-oriole-blvd-2901-s-mc-call-rd-englewood-fl-342248607-us,GMT-04:00 America/New_York,13.2766,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
75824-102331,7155,South Seas Island Resort Entra,LS,14830 Captiva RD,Captiva,FL,33924,US,26.52509,-82.19171,+1 239-579-1382,True,False,False,Open until 6:00 PM,Open today from 6:30 AM - 6:00 PM,south-seas-island-resort-entra-14830-captiva-rd-captiva-fl-339246000-us,GMT-04:00 America/New_York,15.9513,True,False,True,True,False,False,True,False,True,False,6:30 AM to 6:00 PM,6:30 AM,6:00 PM,6:30 AM to 6:00 PM,6:30 AM,6:00 PM,6:30 AM to 6:00 PM,6:30 AM,6:00 PM,6:30 AM to 6:00 PM,6:30 AM,6:00 PM,6:30 AM to 6:00 PM,6:30 AM,6:00 PM,6:30 AM to 6:00 PM,6:30 AM,6:00 PM,6:30 AM to 6:00 PM,6:30 AM,6:00 PM,READY,False
11607-242367,1014985,Veterans Pkwy & Surfside Blvd,CO,2390 Surfside Blvd,Cape Coral,FL,33991,US,26.60765,-82.02455,+1 239-283-1357,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,veterans-pkwy-surfside-blvd-2390-surfside-blvd-ste-101-cape-coral-fl-339913593,GMT-04:00 America/New_York,17.0431,True,True,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
50314-271728,1025485,US 41 & W Helen Ave,CO,1001 Tamiami Trl,Punta Gorda,FL,33950,US,26.92931,-82.04796,+1 239-470-6170,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,us-41-w-helen-ave-1001-tamiami-trl-unit-111-punta-gorda-fl-339505521,GMT-04:00 America/New_York,17.5681,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
71794-303089,1042914,US 41 & Murdock,CO,18551 Murdock Cir,Port Charlotte,FL,33948,US,27.01036,-82.14176,+1 941-787-3527,True,False,False,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,us-41-murdock-18551-murdock-cir-port-charlotte-fl-339481089-us,GMT-04:00 America/New_York,19.1861,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,READY,True
76152-89122,16568,Target Port Charlotte 690,LS,1400A Tamiami Trail,Port Charlotte,FL,33948,US,27.01311,-82.14242,+1 941-255-1181,False,False,False,Opens Thursday at 8:00 AM,Open today from 8:00 AM - 8:00 PM,target-port-charlotte-690-1400-a-tamiami-trail-port-charlotte-fl-339481004-u,GMT-04:00 America/New_York,19.3504,True,False,False,True,True,False,True,False,True,False,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,NOT_ELIGIBLE,False
16887-175725,86970,Target Cape Coral 1454,LS,2430 Santa Barbara Blvd,Cape Coral,FL,33914,US,26.60673,-81.97437,+1 239-458-5868,False,False,False,Opens Thursday at 8:00 AM,Open today from 8:00 AM - 8:00 PM,target-cape-coral-1454-2430-santa-barbara-blvd-cape-coral-fl-339144485-us,GMT-04:00 America/New_York,19.6865,True,False,False,True,True,False,True,False,False,False,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,NOT_ELIGIBLE,False
22269-215485,1007303,Cocoplum Village,CO,17739 Tamiami Trl,North Port,FL,34287,US,27.03645,-82.21336,+1 941-876-1888,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,cocoplum-village-17739-tamiami-trl-north-port-fl-342877296-us,GMT-04:00 America/New_York,19.9201,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
11783-251130,1017895,Pine Island & Pondella,CO,1731 NE Pine Island Rd,Cape Coral,FL,33909,US,26.66997,-81.93738,+1 239-458-2869,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,pine-island-pondella-1731-ne-pine-island-rd-cape-coral-fl-339091731-us,GMT-04:00 America/New_York,20.0718,True,True,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
76810-111305,6497,Target Cape Coral North 23,LS,1890 NE Pine Island Rd,Cape Coral,FL,33909,US,26.66928,-81.93315,+1 239-829-6239,False,False,False,Open until 8:00 PM,Open today from 7:00 AM - 8:00 PM,target-cape-coral-north-23-1890-ne-pine-island-rd-cape-coral-fl-339091733-us,GMT-04:00 America/New_York,20.336,True,False,False,True,False,False,True,False,True,False,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,NOT_ELIGIBLE,False
29496-248064,1015890,Del Prado Blvd,CO,2207 Del Prado Blvd S,Cape Coral,FL,33990,US,26.61104,-81.94039,+1 239-770-0184,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,del-prado-blvd-2207-del-prado-blvd-s-unit-1-cape-coral-fl-3399046,GMT-04:00 America/New_York,21.3901,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
69074-302057,1039656,Pine Island & US 41,CO,3141 NE Pine Island Rd,Cape Coral,FL,33909,US,26.6827,-81.90296,+1 239-829-4390,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,pine-island-us-41-3141-ne-pine-island-rd-cape-coral-fl-339096514-us,GMT-04:00 America/New_York,21.9173,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
14313-114584,18578,Kings Hwy & I-75,CO,925 Kings Hwy,Port Charlotte,FL,33980,US,27.01618,-82.05289,+1 941-743-3834,True,False,False,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,kings-hwy-i-75-925-kings-hwy-port-charlotte-fl-339804300-us,GMT-04:00 America/New_York,22.0407,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,READY,True
21921-207684,1006814,Cape Coral Pkwy,CO,4802 Chester St,Cape Coral,FL,33904,US,26.56242,-81.95618,+1 239-945-3893,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,cape-coral-pkwy-4802-chester-st-cape-coral-fl-339049026-us,GMT-04:00 America/New_York,22.2969,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
67729-300621,1037969,Sumter & Price,CO,1595 Grand Venture Dr,North Port,FL,34286,US,27.07298,-82.20852,+1 941-876-6791,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,sumter-price-1595-grand-venture-dr-north-port-fl-342862310-us,GMT-04:00 America/New_York,22.4616,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
76665-99836,9854,Target Venice 813,LS,4271 S Tamiami Trail,Venice,FL,34293,US,27.05027,-82.39099,+1 941-492-9127,False,False,False,Opens Thursday at 8:00 AM,Open today from 8:00 AM - 8:00 PM,target-venice-813-4271-s-tamiami-trail-venice-fl-342935131-us,GMT-04:00 America/New_York,22.4921,True,False,False,True,True,False,True,False,True,False,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,NOT_ELIGIBLE,False
10440-97315,8134,First St & Broadway,CO,1514 Broadway,Fort Myers,FL,33901,US,26.6437,-81.87078,+1 239-334-1094,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,first-st-broadway-1514-broadway-fort-myers-fl-339013007-us,GMT-04:00 America/New_York,24.5335,True,False,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
66454-293158,1037706,Lee Blvd & Hanna Ave,CO,350 Hanna Ave N,Lehigh Acres,FL,33971,US,26.61685,-81.67023,+1 239-674-3607,True,False,False,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,lee-blvd-hanna-ave-350-hanna-ave-n-lehigh-acres-fl-339711595-us,GMT-04:00 America/New_York,13.967,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,READY,True
69073-302876,1038329,SR 31 & Cypress Pkwy-Babcock R,CO,42071 Cypress Pkwy,Babcock Ranch,FL,33982,US,26.77488,-81.75773,+1 239-244-9553,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,sr-31-cypress-pkwy-babcock-r-42071-cypress-pkwy-babcock-ranch-fl-339825136-us,GMT-04:00 America/New_York,15.9926,True,True,True,True,True,False,True,False,True,False,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
68267-302058,1040246,Palm Beach Blvd & I-75,CO,4030 Boatways Rd,Fort Myers,FL,33905,US,26.68515,-81.79589,+1 239-382-9636,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,palm-beach-blvd-i-75-4030-boatways-rd-fort-myers-fl-339052754-us,GMT-04:00 America/New_York,18.803,True,True,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
