store_id,store_internal_id,store_name,ownership_type,address,city,state,zip,country,latitude,longitude,phone,is_open,is_open_24_hours,closing_soon,current_status,hours_status,slug,timezone,distance,is_nearby,has_drive_thru,has_mobile_order,has_oven_warmed_food,has_nitro_cold_brew,has_cafe_seating,has_redeem_rewards,has_outdoor_seating,has_in_store,has_wifi,thu_hours,thu_open,thu_close,fri_hours,fri_open,fri_close,sat_hours,sat_open,sat_close,sun_hours,sun_open,sun_close,mon_hours,mon_open,mon_close,tue_hours,tue_open,tue_close,wed_hours,wed_open,wed_close,mobile_ordering_availability,guest_ordering
79580-105116,10934,Safeway Kingman 2017,LS,3125 Stockton Hill Rd,Kingman,AZ,86401,US,35.21481,-114.03638,+1 928-753-2943,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-kingman-2017-3125-stockton-hill-rd-kingman-az-864014165-us,GMT+00:00 America/Phoenix,21.9615,True,False,False,True,False,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
11218-102230,18141,"Stockton Hill & Kino, Kingman",CO,3765 Stockton Hill Road,Kingman,AZ,86409,US,35.2325,-114.03761,+1 928-327-1293,True,False,False,Open until 8:30 PM,Open today from 4:00 AM - 8:30 PM,stockton-hill-kino-kingman-3765-stockton-hill-road-kingman-az-864093057-us,GMT+00:00 America/Phoenix,22.8535,True,True,True,True,True,True,True,True,True,True,4:00 AM to 8:30 PM,4:00 AM,8:30 PM,4:00 AM to 8:30 PM,4:00 AM,8:30 PM,4:00 AM to 8:30 PM,4:00 AM,8:30 PM,4:00 AM to 8:30 PM,4:00 AM,8:30 PM,4:00 AM to 8:30 PM,4:00 AM,8:30 PM,4:00 AM to 8:30 PM,4:00 AM,8:30 PM,4:00 AM to 8:30 PM,4:00 AM,8:30 PM,READY,True
20215-200588,1005906,Safeway Kingman 1887,LS,3970 Stockton Hill Rd,Kingman,AZ,86409,US,35.2384,-114.03584,+1 928-681-4900,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-kingman-1887-3970-stockton-hill-rd-kingman-az-86409-us,GMT+00:00 America/Phoenix,23.0713,True,False,False,True,True,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
79522-101000,8539,Safeway Williams 1639,LS,637 W Route 66,Williams,AZ,86046,US,35.24804,-112.19381,+1 928-635-0500,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-williams-1639-637-w-route-66-williams-az-860462334-us,GMT+00:00 America/Phoenix,17.4296,True,False,False,True,False,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
74416-88963,12760,Safeway Chino Valley 1747,LS,1031 N US Hwy 89,Chino Valley,AZ,86323,US,34.7611,-112.45205,+1 928-636-8358,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-chino-valley-1747-1031-n-us-hwy-89-chino-valley-az-86323-us,GMT+00:00 America/Phoenix,20.0902,True,False,False,True,True,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
74411-82504,13863,Safeway Cottonwood 2052,LS,1635 Cottonwood St,Cottonwood,AZ,86326,US,34.72741,-112.00773,+1 928-634-3711,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-cottonwood-2052-1635-cottonwood-st-cottonwood-az-863264604-us,GMT+00:00 America/Phoenix,23.3103,True,False,False,True,True,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
57282-290568,1026185,Main & Main,CO,1010 S Main St,Cottonwood,AZ,86326,US,34.72154,-112.00287,+1 928-499-2716,True,False,False,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,main-main-1010-s-main-st-cottonwood-az-863264606-us,GMT+00:00 America/Phoenix,23.8006,True,True,True,True,True,True,True,True,True,True,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,READY,True
17806-185724,90335,Northern Arizona University So,LS,300 E McConnell Dr,Flagstaff,AZ,86001,US,35.17945,-111.65601,+1 928-523-2372,True,False,False,Open until 8:00 PM,Open today from 7:00 AM - 8:00 PM,northern-arizona-university-so-300-e-mc-connell-dr-flagstaff-az-86001-us,GMT+00:00 America/Phoenix,15.2159,True,False,True,True,True,False,True,False,True,False,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,7:00 AM to 8:00 PM,7:00 AM,8:00 PM,READY,False
5988-211704,1013037,Route 66 & Ponderosa Pkwy,CO,1688 East Route 66,Flagstaff,AZ,86004,US,35.19564,-111.62807,+1 928-214-6461,True,False,False,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,route-66-ponderosa-pkwy-1688-east-route-66-flagstaff-az-860043745-us,GMT+00:00 America/Phoenix,15.3341,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,READY,True
25697-103428,1011530,Bashas' Flagstaff 18,LS,2700 S Woodlands Village Blvd,Flagstaff,AZ,86001,US,35.17656,-111.66728,+1 927-774-3882,True,False,False,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,bashas-flagstaff-18-2700-s-woodlands-village-blvd-flagstaff-az-8600171,GMT+00:00 America/Phoenix,15.4357,True,False,False,True,True,False,False,False,True,False,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,NOT_ELIGIBLE,False
23523-230691,1009082,Fry's Flagstaff 104,LS,201 N Switzer Canyon Dr,Flagstaff,AZ,86001,US,35.19518,-111.63514,+1 928-774-2719,True,False,False,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,frys-flagstaff-104-201-n-switzer-canyon-dr-flagstaff-az-86001-us,GMT+00:00 America/Phoenix,15.4992,True,False,True,True,False,True,True,False,True,False,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,READY,False
76430-97574,9514,Target Flagstaff 935,LS,1650 S Milton Rd,Flagstaff,AZ,86001,US,35.18434,-111.66142,+1 928-774-3500,False,False,False,Opens Thursday at 8:00 AM,Open today from 8:00 AM - 8:00 PM,target-flagstaff-935-1650-s-milton-rd-flagstaff-az-860010802-us,GMT+00:00 America/Phoenix,15.6685,True,False,False,True,False,False,True,False,True,False,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,8:00 AM to 8:00 PM,8:00 AM,8:00 PM,NOT_ELIGIBLE,False
70023-117805,7683,NAU Student Union Building,LS,Building 30,Flagstaff,AZ,86011,US,35.18927,-111.65586,+1 928-523-2372,True,False,False,Open until 10:00 PM,Open today from 7:00 AM - 10:00 PM,nau-student-union-building-building-30-flagstaff-az-86011573-us,GMT+00:00 America/Phoenix,15.7687,True,False,True,True,True,False,True,False,True,False,7:00 AM to 10:00 PM,7:00 AM,10:00 PM,7:00 AM to 10:00 PM,7:00 AM,10:00 PM,7:00 AM to 10:00 PM,7:00 AM,10:00 PM,7:00 AM to 10:00 PM,7:00 AM,10:00 PM,7:00 AM to 10:00 PM,7:00 AM,10:00 PM,7:00 AM to 10:00 PM,7:00 AM,10:00 PM,7:00 AM to 10:00 PM,7:00 AM,10:00 PM,READY,False
9624-96090,7332,"1307 S. Milton Rd., Flagstaff",CO,1307 S. Milton Road,Flagstaff,AZ,86001,US,35.1874,-111.66184,+1 928-774-0602,True,False,False,Open until 9:00 PM,Open today from 4:00 AM - 9:00 PM,1307-s-milton-rd-flagstaff-1307-s-milton-road-flagstaff-az-860016346-us,GMT+00:00 America/Phoenix,15.8544,True,True,True,True,True,True,True,True,True,True,4:00 AM to 9:00 PM,4:00 AM,9:00 PM,4:00 AM to 10:00 PM,4:00 AM,10:00 PM,4:00 AM to 10:00 PM,4:00 AM,10:00 PM,4:00 AM to 10:00 PM,4:00 AM,10:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,READY,True
74227-59039,9381,Safeway Flagstaff 2028,LS,1201 S Plaza Way,Flagstaff,AZ,86001,US,35.18976,-111.66306,+1 520-779-3401,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-flagstaff-2028-1201-s-plaza-way-flagstaff-az-860016318-us,GMT+00:00 America/Phoenix,16.0274,True,False,False,True,True,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
56066-289533,1027426,Hwy. 89 & Cummings,CO,4504 N. Highway 89,Flagstaff,AZ,86004,US,35.2236,-111.58361,+1 928-522-4991,True,False,False,Open until 9:00 PM,Open today from 4:00 AM - 9:00 PM,hwy-89-cummings-4504-n-highway-89-flagstaff-az-860042417-us,GMT+00:00 America/Phoenix,16.1559,True,True,True,True,True,True,True,True,True,True,4:00 AM to 9:00 PM,4:00 AM,9:00 PM,4:00 AM to 9:00 PM,4:00 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:00 AM to 9:00 PM,4:00 AM,9:00 PM,4:00 AM to 9:00 PM,4:00 AM,9:00 PM,4:00 AM to 9:00 PM,4:00 AM,9:00 PM,READY,True
79552-96791,9961,Safeway Flagstaff 270,LS,4910 N US-89,Flagstaff,AZ,86004,US,35.22583,-111.57857,+1 928-526-6116,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-flagstaff-270-4910-n-us-89-flagstaff-az-860042846-us,GMT+00:00 America/Phoenix,16.223,True,False,False,True,False,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
79536-101003,9962,Safeway Flagstaff 1225,LS,1500 East Cedar Ave,Flagstaff,AZ,86004,US,35.21975,-111.62197,+1 928-774-3774,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-flagstaff-1225-1500-east-cedar-ave-flagstaff-az-860041641-us,GMT+00:00 America/Phoenix,16.6751,True,False,False,True,True,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
25699-103429,1011563,Bashas' Sedona 28,LS,160 Coffee Pot Drive,Sedona,AZ,86336,US,34.86608,-111.79474,+1 928-282-5351,True,False,False,Open until 6:00 PM,Open today from 6:00 AM - 6:00 PM,bashas-sedona-28-160-coffee-pot-drive-sedona-az-863364505-us,GMT+00:00 America/Phoenix,19.088,True,False,False,True,True,False,False,False,True,False,6:00 AM to 6:00 PM,6:00 AM,6:00 PM,6:00 AM to 6:00 PM,6:00 AM,6:00 PM,6:00 AM to 6:00 PM,6:00 AM,6:00 PM,6:00 AM to 6:00 PM,6:00 AM,6:00 PM,6:00 AM to 6:00 PM,6:00 AM,6:00 PM,6:00 AM to 6:00 PM,6:00 AM,6:00 PM,6:00 AM to 6:00 PM,6:00 AM,6:00 PM,NOT_ELIGIBLE,False
24425-237910,1009925,"Hwy 89A & Kallof Pl, Sedona",CO,1885 W State Route 89A,Sedona,AZ,86336,US,34.86348,-111.79301,+1 928-300-5842,True,False,False,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,hwy-89-a-kallof-pl-sedona-1885-w-state-route-89-a-sedona-az-863365557-us,GMT+00:00 America/Phoenix,19.0907,True,True,True,True,True,True,True,True,True,True,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,READY,True
74434-90567,14157,Safeway Sedona 1207,LS,2300 SR-89A,Sedona,AZ,86336,US,34.86468,-111.80028,+1 928-282-0118,True,False,False,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,safeway-sedona-1207-2300-sr-89-a-sedona-az-86336-us,GMT+00:00 America/Phoenix,19.4096,True,False,False,True,True,False,True,False,True,False,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,6:00 AM to 8:00 PM,6:00 AM,8:00 PM,NOT_ELIGIBLE,False
50274-270506,1019683,98th & Central,CO,136 98th Street,Albuquerque,NM,87121,US,35.07497,-106.74271,+1 505-249-2703,True,False,False,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,98th-central-136-98th-street-albuquerque-nm-871218796-us,GMT-06:00 America/Denver,15.4496,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:30 PM,4:30 AM,9:30 PM,4:30 AM to 9:30 PM,4:30 AM,9:30 PM,4:30 AM to 9:30 PM,4:30 AM,9:30 PM,4:30 AM to 9:30 PM,4:30 AM,9:30 PM,4:30 AM to 9:30 PM,4:30 AM,9:30 PM,4:30 AM to 9:30 PM,4:30 AM,9:30 PM,4:30 AM to 9:30 PM,4:30 AM,9:30 PM,READY,True
29677-253433,1017422,Rio Bravo and Coors,CO,3721 Las Estancias Ct SW,Albuquerque,NM,87121,US,35.02274,-106.71394,+1 505-220-3043,True,False,False,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,rio-bravo-and-coors-3721-las-estancias-ct-sw-albuquerque-nm-871215505-,GMT-06:00 America/Denver,16.2642,True,True,True,True,True,True,True,True,True,True,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,READY,True
51961-270508,1021787,Unser & Ladera,CO,1720 Unser Blvd NW Ste A,Albuquerque,NM,87120,US,35.10212,-106.72947,+1 505-831-8792,True,False,False,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,unser-ladera-1720-unser-blvd-nw-ste-a-albuquerque-nm-871204394-,GMT-06:00 America/Denver,16.8503,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,READY,True
61745-296073,1035330,Coors and Hanover,CO,1440 Coors Blvd NW,Albuquerque,NM,87121,US,35.09905,-106.70725,+1 505-785-0937,True,False,False,Open until 8:30 PM,Open today from 4:30 AM - 8:30 PM,coors-and-hanover-1440-coors-blvd-nw-albuquerque-nm-871211104-us,GMT-06:00 America/Denver,17.9175,True,True,True,True,True,False,True,False,False,True,4:30 AM to 8:30 PM,4:30 AM,8:30 PM,4:30 AM to 8:30 PM,4:30 AM,8:30 PM,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,4:30 AM to 8:30 PM,4:30 AM,8:30 PM,4:30 AM to 8:30 PM,4:30 AM,8:30 PM,4:30 AM to 8:30 PM,4:30 AM,8:30 PM,READY,True
9401-95107,14620,"NM 6 & Emilio Lopez, Los Lunas",CO,1830 Main St NW,Los Lunas,NM,87031,US,34.81402,-106.75578,+1 505-565-1137,True,False,False,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,nm-6-emilio-lopez-los-lunas-1830-main-st-nw-los-lunas-nm-870314842-us,GMT-06:00 America/Denver,18.8842,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,READY,True
48926-263693,1020406,Coors and St Joseph,CO,4101 Coors Blvd. NW,Albuquerque,NM,87120,US,35.12964,-106.70251,+1 505-859-2790,True,False,False,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,coors-and-st-joseph-4101-coors-blvd-nw-suite-a-albuquerque-nm-87120368,GMT-06:00 America/Denver,19.0599,True,True,True,True,True,True,True,True,True,True,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,4:30 AM to 9:00 PM,4:30 AM,9:00 PM,READY,True
5791-239810,1014476,ABQ - Rio Grande and I-40,CO,1000 Rio Grande Blvd.,Albuquerque,NM,87104,US,35.10376,-106.67044,+1 505-764-9201,True,False,False,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,abq-rio-grande-and-i-40-1000-rio-grande-blvd-albuquerque-nm-871042032-us,GMT-06:00 America/Denver,19.9717,True,True,True,True,True,True,True,True,True,True,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,5:00 AM to 9:00 PM,5:00 AM,9:00 PM,READY,True
26155-238026,1013964,AVANYU PLAZA 19 Pueblos Distri,LS,2350 12th Street NW,Albuquerque,NM,87104,US,35.10942,-106.65815,+1 505-314-8210,True,False,False,Open until 6:00 PM,Open today from 5:30 AM - 6:00 PM,avanyu-plaza-19-pueblos-distri-2350-12-th-street-nw-albuquerque-nm-87104-us,GMT-06:00 America/Denver,20.7605,True,False,True,True,True,False,True,False,True,False,5:30 AM to 6:00 PM,5:30 AM,6:00 PM,5:30 AM to 6:00 PM,5:30 AM,6:00 PM,5:30 AM to 6:00 PM,5:30 AM,6:00 PM,5:30 AM to 6:00 PM,5:30 AM,6:00 PM,5:30 AM to 6:00 PM,5:30 AM,6:00 PM,5:30 AM to 6:00 PM,5:30 AM,6:00 PM,5:30 AM to 6:00 PM,5:30 AM,6:00 PM,READY,False
61203-295145,1029202,Gibson and Mulberry,CO,1314 Gibson Blvd SE,Albuquerque,NM,87106,US,35.05884,-106.63474,+1 505-393-7503,True,False,False,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,gibson-and-mulberry-1314-gibson-blvd-se-albuquerque-nm-871065006-us,GMT-06:00 America/Denver,21.0616,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,READY,True
10119-99305,10247,"Lomas & Broadway, Albuquerque",CO,800 Broadway NE,Albuquerque,NM,87102,US,35.09049,-106.64297,+1 505-242-2092,True,False,False,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,lomas-broadway-albuquerque-800-broadway-ne-albuquerque-nm-871022322-us,GMT-06:00 America/Denver,21.1416,True,True,True,True,True,True,True,True,True,True,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,5:00 AM to 8:00 PM,5:00 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,4:30 AM to 8:00 PM,4:30 AM,8:00 PM,READY,True
63338-297483,1039226,Main St and Hwy 47 - Los Lunas,CO,2442 MAIN ST NE,Los Lunas,NM,87031,US,34.80634,-106.70381,+1 505-444-7003,True,False,False,Open until 8:30 PM,Open today from 5:00 AM - 8:30 PM,main-st-and-hwy-47-los-lunas-2442-main-st-ne-los-lunas-nm-870316322-us,GMT-06:00 America/Denver,21.4646,True,True,True,True,True,True,True,True,True,True,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,5:00 AM to 8:30 PM,5:00 AM,8:30 PM,READY,True
5845-263694,1020272,Golf Course and Paseo del Nort,CO,8201 Golf Course Road,Albuquerque,NM,87120,US,35.17888,-106.68815,+1 505-899-6978,True,False,False,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,golf-course-and-paseo-del-nort-8201-golf-course-road-suite-f-albuquerque-nm-87120,GMT-06:00 America/Denver,21.5313,True,True,True,True,True,True,True,True,True,True,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,4:30 AM to 10:00 PM,4:30 AM,10:00 PM,READY,True
57471-290632,1023088,Albertsons Los Lunas 919,LS,2354 Main Street SE,Los Lunas,NM,87031,US,34.80446,-106.70386,+1 505-865-3313,True,False,False,Open until 7:00 PM,Open today from 6:00 AM - 7:00 PM,albertsons-los-lunas-919-2354-main-street-se-los-lunas-nm-87031-us,GMT-06:00 America/Denver,21.5437,True,False,True,True,True,False,False,False,True,False,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,6:00 AM to 7:00 PM,6:00 AM,7:00 PM,READY,False
